ck3 title,czech
b_biskra,
b_badis,
b_sidi_uqba,
b_waghlanat,
c_bilizma,
b_bilizma,
b_baghaya,
k_africa,
d_kairouan,
c_kairwan,
b_kairouan,
b_jalula,
b_sabiba,
b_raqqada,
b_mansuriya,
b_al_abbasiya,
c_west_qamuda,
b_al-qasrayn,
b_qafsa,
b_tala,
c_tabassa,
b_tabassa,
b_madila,
b_maydara,
b_maskiyana,
d_tunis,
c_tunis,
b_tunis,
b_zaghwan,
b_qartajana,
b_nabeul,
b_silyana,
c_satfura,
b_banzart,
b_tabarqa,
b_mansal-kharaz,
c_medjerda,
b_baja_medjerda,
b_siqqabanariya,
b_al_aribus,
c_mahdiya,
b_mahdiya,
b_monastir,
b_susa,
d_kroumerie,
c_constantine,
b_constantine,
b_qasr-al-ifriqi,
b_tijis,
b_tifash,
,
,
c_annaba,
b_annaba,
b_qalama,
d_gabes,
c_gabes,
b_gabes,
b_al_hamma,
c_djerba,
b_jerba,
c_sfax,
b_sfax,
b_el_jem,
b_slakta,
d_tripolitania,
c_tripolitana,
b_libtripoli,
b_sabratha,
c_jafara,
b_zuwara,
b_jarjis,
b_bughrara,
k_fezzan,
d_fezzan,
c_murzuk,
b_murzuk,
b_tassawa,
b_traghan,
b_fezzan_route,
c_zawila,
b_zawila,
b_zalha,
c_germa,
b_germa,
b_sabha,
b_tamzawa,
d_air,
c_takkeda,
b_takkeda,
b_marandet,
b_air_route,
c_air,
b_agadez,
b_air,
b_fachi_route,
d_kawar,
c_bilma,
b_bilma,
b_dibela,
b_kawar_road,
b_fachi,
c_dirku,
b_dirku,
b_gissebi,
c_djado,
b_djado,
b_tummo,
b_sakadame,
b_djado_route,
d_tibesti,
c_ain_galakka,
b_ain_galakka,
b_faya,
c_bodele,
b_borkou,
b_koro_toro,
b_bahr_el-ghazzal_route,
c_tibesti,
b_tibesti-south,
b_tibesti-central,
b_bardai,
b_tibesti_route,
d_ghat,
c_ghat,
b_ghat,
b_al-fewet,
b_al-barkat,
b_ghat_route,
b_wadi_irawan,
b_erg_ghati,
c_djanet,
b_djanet,
b_eferi,
b_ahaggar,
b_east_ahaggar,
d_northfezzan,
c_nafusa,
b_djado_jafara,
b_nalut,
b_fursata,
b_tiri,
b_tamazda,
c_waddan,
b_waddan,
b_tajrift,
b_tinnai,
k_sahara,
,
d_tadmekka,
c_tadmekka,
b_tadmekka,
b_kidal,
c_tessalit,
b_tessalit,
b_adrar_iforas,
b_tadmekka_route,
d_touat,
c_touat,
b_adrar_timmi,
b_bouda,
b_tabalbala,
c_tamentit,
b_tamentit,
b_reggane,
b_hamadat_tinghert,
b_tidikelt,
d_mzab,
c_wargla,
b_wargla,
b_taghyart,
b_sadrata,
b_karima,
c_laghwat,
b_al-aghwat,
b_tilghemt,
c_ghardaia,
b_ghardaia,
b_al-qulaya,
b_tedmait,
c_arigh,
b_arigh,
b_ajlu,
b_tuggurt,
d_jerid,
c_qashtiliya,
b_tozeur,
b_taqyus,
b_hamma,
b_nafta,
b_madas,
c_souf,
b_souf,
b_douz,
c_bir_amir,
b_bir_amir,
b_sinawin,
c_ghadames,
b_ghadames,
b_daradj,
k_mauretania,
d_zammour,
c_zammour,
b_zammour,
b_sequiet_el-hamra,
c_tindouf,
b_tindouf,
b_tindouf_road,
b_iguidi_west,
c_tiris,
b_bir_um-ghrein,
b_tiris,
b_tiris-south,
d_adrar,
c_wadan,
b_wadan,
b_tingi,
b_shinqiti,
b_agharaf_road,
c_azukki,
b_azukki,
b_ijil,
c_amatlus,
b_amatlus,
b_akjoujt,
d_taghaza,
c_taghaza,
b_taghaza,
b_taoudeni,
c_saoura,
b_wadi_daoura,
b_iguidi_east,
b_saoura,
b_taghaza_road,
k_darfur,
d_darfur,
c_el_fasher,
b_el_fasher,
,
,
b_masa_fasher,
b_hileila,
b_simiat,
b_teiga,
c_dar_al-said,
b_dar_wona,
b_kundi,
b_hurayz,
c_dar-al-rih,
b_mao_darfur,
b_malha,
b_kerker,
b_tagabo,
c_east_darfur,
b_umm_gafala,
b_ghubaysh,
b_umm_kedada,
b_east_darfur,
d_west_darfur,
c_ayn_farah,
b_ain_farah,
b_kubayh,
b_uri,
c_qimr,
b_tureiq,
b_qimr,
b_tama,
c_masalit,
b_masalit,
b_wadi_azwa,
b_kabkabiya,
d_wadai,
c_wadai,
b_wara,
b_abeche,
b_wadai,
c_dar_sila,
b_goz_beida,
b_dar_sila,
b_east_sila,
c_kadam,
b_kadam,
b_kadam-west,
b_kadam-south,
c_fitri,
b_yao_fitri,
b_kouki,
b_gasga,
c_fellata,
b_fellata,
b_ngama,
b_lairi,
c_ghazzal,
b_ghazzal,
b_wagna,
b_manga,
d_kordofan,
c_kordofan,
b_el-obeid,
b_east_kordofan,
b_sidrah,
c_west_kordofan,
b_en-nahud,
b_west_kordofan,
b_lagowa,
c_south_kordofan,
b_shatt,
b_liguri,
b_central_kordofan,
k_jerusalem,
,
,
d_oultrejourdain,
c_kerak,
b_kerak,
b_shawbak,
b_at-tafila,
c_negev,
b_zughar,
b_baidha-petra,
b_arandal,
b_aila,
c_maab,
b_maab,
b_mujib,
d_ascalon,
c_ascalon,
b_ibelin,
b_ascalon,
c_jaffa,
b_qula,
b_lydda,
b_yaffa,
d_palestine,
c_jerusalem,
b_jerusalem,
b_towerdavid,
b_bethlehem,
b_ar-ramla,
c_beersheb,
b_bethsan,
b_jericho,
b_nablus,
c_hebron,
b_hebron,
b_bethgibelin,
c_ghazza,
b_darom,
b_ghazza,
d_acre,
c_acre,
b_castellumregis,
b_acre,
b_tyre,
c_caesarea,
b_caymont,
b_cesarea,
d_urdunn,
c_tiberias,
b_tiberias,
b_baniyas,
c_beirut,
b_beirut,
b_beitkfeya,
c_tyrus,
b_belfort,
b_saida,
k_antioch,
d_antioch,
c_antiocheia,
b_antiocheia,
b_as-suwaydiya,
b_azaz,
b_tall_afrin,
b_artah,
c_saone,
b_saone,
b_latakia,
b_jabala,
d_lebanon,
c_tripoli,
b_syrtripolis,
b_amioun,
c_tortosa,
b_antartus,
b_baniyassyria,
c_gibelet,
b_gibeletcastle,
b_gatroun,
c_shayzar,
b_shayzar,
b_masyaf,
d_edessa,
c_edessa,
b_edessa,
b_al-bira,
c_marash,
b_marash,
b_qalat_ar-rum,
b_kaisum,
c_aintab,
b_aintab,
b_tall_bashir,
b_duluk-teluch,
k_syria,
d_aleppo,
c_aleppo,
b_halab,
b_buzaa,
c_manbij,
b_manbij,
b_jarabulus,
c_suriya,
b_suriya,
b_khunasira,
c_syrrusafa,
b_ar-rusafa,
b_siffin,
c_qinnasrin,
b_qinnasrin,
b_ar-rikha,
d_amman,
c_balqa,
b_amman,
b_az-zarqa,
b_al-azraq,
b_zaiza,
c_irbid,
b_irbid,
b_jarash,
c_jilat,
b_al-jilat,
b_qasr_at-tuba,
d_homs,
c_homs,
b_hims,
b_rafaniya-krak,
b_jusiya,
c_hama,
b_hama,
b_salamiya,
b_kafartab,
d_damascus,
c_damascus,
b_damascus,
b_nawa,
b_darayya,
b_zurra,
c_juwair,
b_juwair,
b_al-qastal,
b_marj-rahit,
c_baalbek,
b_baalbak,
b_az-zabadani,
b_anjar,
c_hauran,
b_busra,
b_sarkhad,
b_as-suwaida-hauran,
d_palmyra,
c_palmyra,
b_tadmur,
b_arak,
c_sukhna,
b_as-sukhna,
b_dair_ar-ruman,
b_urd,
c_qaryatan,
b_al-qaryatan,
b_judr,
k_egypt,
d_alexandria,
c_alexandria,
,
,
,
b_alexandria,
b_al-hamam,
b_wadi_natrun,
c_al-buhaira,
b_damanhur,
b_ramsis,
c_sullum,
b_sullum,
b_qasr_ash-shams,
b_kanais_al-hadid,
d_delta,
c_damietta,
b_dumiyat,
b_daqahla,
c_pelusia,
b_tinnis,
b_faqus,
c_al-gharbiya,
b_nastarawa,
b_samannud,
b_burullus,
b_rashid,
c_sharkiya,
b_bilbays,
b_qalyub,
d_cairo,
c_cairo,
b_cairo,
b_quzlum,
b_atfih,
b_hulwan-cairo,
c_manupura,
b_minuf,
b_ibyar,
c_giza,
b_gizeh,
b_abu_ghalib,
b_busir,
c_fayyum,
b_al-fayyum,
b_tirsa,
b_iqna,
d_al-wahat,
c_bahriya,
b_al-bahriya,
b_bawiti,
b_al-harra,
c_siwa,
b_siwa,
b_ain_al-gharbi,
b_qara,
b_qattara,
c_farafra,
b_al-farafra,
c_dakhla,
b_mut,
b_tunayda,
b_al-qasr-dakhla,
c_kharga,
b_kharga,
b_baris,
d_al-said,
c_qus,
b_qus,
b_qina,
b_armant,
c_ikhmin,
b_ikhmin,
b_huw,
b_faw,
c_bahnasa,
b_al-bahnasa,
b_ahnas,
b_ihrit,
c_ushmun,
b_al-ushmunain,
b_ansina,
b_manfalut,
c_asyut,
b_asyut,
b_bawit,
b_ibshaya,
c_aswan,
b_aswan,
b_udfu,
b_zarnikh,
b_aswan-west,
d_eastern_desert,
c_qusayr,
b_qusayr,
b_safaga,
c_jabal_quzlum,
b_north_jbl_quzlum,
b_central_jbl_quzlum,
b_south_jbl_quzlum,
b_um_shashoba,
d_sinai,
c_farama,
b_farama,
b_warrada,
b_al-arish,
c_sinai,
b_at-tur,
b_stcatherine,
b_faran,
b_qalat_jundi,
b_tih,
c_firaun,
b_firaun,
b_dahab,
k_cyrenaica,
d_cyrenaica,
c_barqa,
b_barqa-al-marj,
b_wadi_masus,
b_jabal_al-gharbi,
b_benghazi,
c_ajadabiya,
b_ajadabiya,
b_alaghaila,
c_awjila,
b_awjila,
b_jalu,
b_jakharrad,
b_siwa_corridor,
c_derna,
b_derna,
b_wadi_makhil,
b_marawa,
c_tobruk,
b_tobruk,
d_syrte,
c_syrte,
b_syrte,
b_al_aghaila,
c_labda,
b_labda,
b_tawurgha,
b_misurata,
k_medina,
d_medina,
c_medina,
b_al-madina,
b_as-sayaa,
b_batn_nakhl,
b_as-safra,
c_wajh,
b_al-wajh,
b_an-nabak,
b_al-awnid,
b_bada,
c_khaybar,
b_khaybar,
b_as-suqya,
b_al-ula,
b_al-hijr,
b_dhul-marwa,
c_yanbu,
b_yanbu,
b_al-jar,
b_al-hawra,
c_harrat_rahat,
b_as-sawariqiya,
b_as-salila,
b_madinat_sulaym,
b_sufaina,
d_mecca,
c_mecca,
b_makka,
b_rabigh,
b_khulays,
b_jidda,
b_usfain,
c_taif,
b_at-taif,
b_turaba,
b_tabala-hijaz,
c_tihama,
b_as-sirayn,
b_hali,
b_ash-shuqayq,
c_bisha,
b_bisha,
b_jurash,
b_kuthba,
d_shammar,
c_tabuk,
b_tabuk,
b_sarj,
b_fajr,
c_al_aqabah,
b_aqaba,
b_maqna,
b_ainun,
b_sharaf_al-bal,
b_madyan,
b_ziba,
c_maan,
b_maan,
b_al-humayma,
b_adruh,
c_tayma,
b_tayma,
b_al-aqra,
b_al-muhdatha,
b_as_samli,
k_israel,
k_oman,
d_oman,
c_nizwa,
b_nizwa,
b_bahla,
b_samad,
c_az-dhahira,
b_hafit,
b_dhank,
c_duqm,
b_duqm,
b_wahiba,
d_sharqiyah,
c_muscat,
b_muscat,
b_matrah,
b_qalhat,
b_sur,
b_jaalan,
c_julfar,
b_julfar,
b_tawwam,
b_tawwam_west,
b_musandam,
b_dabba,
c_batina,
b_sohar,
b_batina-east,
b_rustaq-oman,
k_bahrein,
d_bahrain,
c_qatif,
b_al-qatif,
b_al-khatt,
b_al-jubayl,
b_thaj,
c_uwal,
b_uwal,
c_samman,
b_kazima,
b_ar-ruqaii,
b_hafar,
b_al-mawiya,
b_as-samman,
d_al-hasa,
c_al-hasa,
b_al-hasa,
b_al-hajar,
c_dhafra,
b_az-dhafra,
b_al-jiwa,
c_uqayr,
b_al-uqayr,
b_murwab,
b_mashqar,
c_yabrin,
b_yabrin,
b_al-mushaqqar,
k_arabia,
d_jawf,
c_al_jawf,
b_al_jawf,
b_sakaka,
b_al-qara-jawf,
c_thalabiya,
b_ath-thalabiya,
b_zubala,
b_lina,
b_bitan,
c_sirhan,
b_quraqir,
b_sirhan,
d_asir,
c_aqiq,
b_aqiq_tamra,
b_dam,
b_sarba,
c_asir,
b_wadi_tathlith,
b_wadi_ghamid,
d_najd,
c_sharaf,
b_dariya,
b_hajir,
b_rabadha,
b_madin-an-naqira,
b_jadila,
b_fajla,
c_subay,
b_ad-dathina,
b_marran,
b_subay,
b_ranya,
c_hail,
b_hail,
b_jubba-hail,
b_mawqaq,
b_fadak,
b_fayd,
b_tuz,
c_shaqiq,
b_an-nibaj,
b_al-khuzaimiya,
b_as-sumaina,
c_qasim,
b_unayza,
b_al-qaryatan-qasim,
b_rama,
b_tikhfa,
c_surrah,
b_nufud-as-surrah,
b_jibal-al-urd,
b_jibala,
d_yamama,
c_yamama,
b_yamama,
b_al-khadarim,
b_al-kharj,
c_al-arid,
b_al-arid,
b_ubad,
c_falaj,
b_falaj,
b_al-haddar,
b_qasr-al-adi,
k_yemen,
d_sulaymanid,
d_sanaa,
c_sanaa,
b_sanaa,
b_ash-sharaf,
b_huth,
b_ar-rayda,
b_shibam-sanaa,
c_tihamat-al-yamani,
b_attar,
b_harad,
b_al-mahjam,
b_kamaran,
c_najran,
b_najran,
b_sada,
c_zabid,
b_zabid,
b_fashal,
b_ghalafiqa,
d_jawf-al-yamani,
c_jawf-al-yamani,
b_main,
b_shabwa,
b_bayhan,
b_baraqish,
c_wabar,
b_wabar,
b_hisn_al-abr,
d_taizz,
c_taizz,
b_taizz,
b_al-janad,
b_zafar,
b_rada,
b_lawdar,
c_mandab,
b_al-mandab,
b_mawza,
b_al-maafir,
b_musaymir,
b_aden,
c_dathina,
b_saqra,
b_ahwan,
b_azzan,
b_nisab,
d_hadramawt,
c_hadramawt,
b_shibam,
b_qabr_salih,
b_qutn,
c_ahqaf,
b_al-qhqaf,
b_thamud,
c_kinda_sakun,
b_hurayda,
b_khurayba,
d_socotra,
c_socotra,
b_suq-socotra,
b_qualnsiyah,
d_mahra,
c_mahra,
b_ash-shihr,
b_balhaf,
b_mukalla,
c_al-asa,
b_al-asa,
c_dhofar,
b_raysut,
b_dhufar,
b_mirba,
b_hasik,
k_makuria,
k_nobadia,
k_hammadid,
k_benin,
k_nubia,
d_nobatia,
c_faras,
b_faras,
b_serra,
c_qasr_ibrim,
b_qasr_ibrim,
b_korosko,
b_sheikh_dawud,
c_batn_al-hajar,
b_semna,
b_akasha,
c_qurta,
b_qurta,
b_ikhmindi,
b_sayala,
c_kalabsha,
b_kalabsha,
b_sabagura,
d_makuria,
c_dongola,
b_old_dongola,
b_tumbus,
b_kemna,
b_dongola,
b_debba,
c_sai,
b_sai,
b_delgo,
b_kassi-markol,
c_meroe,
b_grnetti,
b_tankasi,
b_kareima,
b_nuri,
b_diffar,
c_wadi_el-milk,
b_wadi_el-milk,
b_jebel_abu_negila,
b_bir_el-kai,
b_upper_milk,
d_shamir,
c_shamir,
b_shemkhiya,
b_redab,
b_kuweib,
c_abu_hammad,
b_abu_hammad,
b_korosko_road,
b_al-hajar_nubia,
c_kurgus,
b_kurgus,
b_tarfaya,
k_alodia,
d_alwa,
c_alodia,
b_soba,
b_geili,
b_kadero,
b_alti,
b_kamlin,
c_gezira,
b_geteina,
b_arbaji,
b_um_sunt,
b_saqadi,
c_eleila,
b_el-eleila,
b_abu_geili,
b_basharga,
c_ushara,
b_ushara,
b_shaheinab,
d_sennar,
c_sennar,
b_sennar,
b_jebel_moya,
b_singa,
b_renk,
c_fazughli,
b_fazughli,
b_al-rusayrisi,
b_fazughli_east,
c_tagali,
b_kosti,
b_tagali,
b_tagali_south,
c_gumuz,
b_gumuz_north,
b_gumuz_west,
b_gumuz_south,
d_abwab,
c_abwab,
b_al-abwab,
b_shendi,
b_keli,
b_wad_hamid,
b_al-ghazali,
c_atbara,
b_atbara,
b_berber,
b_al-bawga,
b_ed-damer,
b_shunqayr,
c_naga,
b_naga,
b_basa,
b_umm_usuda,
b_jebel_geili,
k_blemmyia,
d_naqis,
c_aydhab,
b_aydhab,
b_lower_odib,
c_allaqi,
b_allaqi,
b_derahib,
b_haimur,
c_naqis,
b_gebeit,
b_wadi_odib,
b_naqis-north,
b_naqis-south,
c_wadi_amur,
b_khawr_nubt,
b_wadi_amur,
b_upper_amur,
d_badi,
c_badi,
b_badi,
b_ka'abir,
c_massawa,
b_massawa,
b_dehono,
d_bazin,
c_bazin,
b_tokar,
b_akik,
b_bazin,
c_suakin,
b_suakin,
b_dungunab,
d_baqlin,
c_baqlin,
b_sinkat,
b_baqlin-north,
b_baqlin-west,
b_baqlin-east,
c_djarin,
b_dherbe,
b_djarin,
b_khawr_baraka,
c_qataa,
b_qataa,
b_marya,
c_kassala,
b_kassala,
b_middle_atbara,
b_to_lus,
c_showak,
b_showak,
b_gash,
b_showak_south,
c_wolqayt,
b_wolqayt,
b_wad_abu_nahl,
b_wegera,
k_ifat,
k_shewa,
d_showa,
c_showa,
b_katata,
b_debre_libanos,
b_warab,
b_mugar,
b_indegabtan,
c_fetegar,
b_fatagar,
b_sarmat,
b_silalish,
c_waj,
b_waj,
b_geberge,
c_ifat,
b_ifat,
b_warjih,
b_gidim,
d_dawaro,
c_dawaro,
b_karayu,
b_dawaro,
b_dawaro-west,
c_gabal,
b_bate,
b_gendebelo,
b_gabal,
b_gabal_south,
c_arusi,
b_arusi,
b_boke,
b_arusi-north,
d_gondar,
c_dembiya,
b_gondar,
b_dembiya,
b_galila,
c_begemder,
b_begemdir,
b_belasa,
b_sana,
b_gouzara,
b_kibran,
c_semien,
b_kosoge,
b_semien,
b_falasha,
c_gojjam,
b_gojjam,
b_bad,
b_bahir_giyorgis,
b_warq,
b_dima,
c_gafat,
b_gafat,
b_west_gojjam,
c_agaw_meder,
b_agaw_meder,
b_upper_dinder,
b_dinder,
k_dahlaks,
d_dahlaks,
c_dahlak,
b_dahlak_kebir,
b_gimhile,
k_abyssinia,
d_aksum,
c_aksum,
b_aksum,
b_joha,
b_qiha,
c_tigre,
b_south_seraye,
b_tigre,
b_waldabba,
c_serae,
b_seraye,
b_hamasen,
b_shimazana,
c_intarta,
b_wiqro,
b_qohaito,
b_matara,
b_intarta,
d_lasta,
c_lasta,
b_lalibela,
b_tekeze,
b_lasta,
b_adafa,
b_doba,
c_hayq,
b_hayq,
b_dabahu,
c_angot,
b_angot,
b_bashila,
b_gishe,
c_amhara,
b_amhara,
b_east_amhara,
b_wagda,
b_walaqa,
k_damot,
d_damot,
c_damot,
b_gambo,
b_bosha,
b_gurage,
b_bizamo,
b_jibat,
b_damot-west,
c_berta,
b_berta,
b_abbay-agaw,
c_wellega,
b_didesa,
b_wellega-south,
b_wellega-north,
c_innarya,
b_innarya,
b_gibe_innarya,
b_gomma,
d_kaffa,
c_kaffa,
b_bonga,
b_kaffa,
c_welamo,
b_welamo,
b_gojeb,
b_janjero,
b_welamo-west,
c_gamo,
b_gamo,
b_omo,
b_lower_omo,
d_sharka,
c_sharka,
b_sharka,
b_munesa,
b_kambata,
c_burji,
b_burji,
b_yabelo,
c_dara,
b_dara-sharka,
b_abaya,
b_borama,
b_jam-jam,
c_hadya,
b_hadya,
b_ganz,
k_adal,
d_adal,
c_dakkar,
b_dakkar,
b_adal,
b_aw_barre,
c_harar,
b_harar,
b_west_adal,
b_jebel_ahmar,
c_hargaya,
b_hargaya,
b_hargaya-west,
b_hargaya-south,
c_fafan,
b_fafan,
b_hargeisa,
b_fafan-south,
d_mora,
c_awssa,
b_awssa,
b_mora-awssa,
b_awash,
b_abbe,
c_sitti,
b_sitti,
b_middle_awash,
d_danakil,
c_danakil,
b_amarta,
b_ragali,
b_afera,
c_bur,
b_buri,
b_bur,
b_saho,
c_edd,
b_edd,
b_edd-north,
c_afar,
b_afar,
b_south_danakil,
d_zaila,
c_zaila,
b_zaila,
b_abasa,
b_ghoubet,
c_tadjoura,
b_tadjoura,
b_assab,
b_awbuk,
c_berbera,
b_berbera,
b_amud,
b_gogesa,
d_sanaag,
c_mait,
b_mait,
b_laas_qoray,
b_haylan,
c_makhir,
b_makhir,
b_sheikh,
b_togdheer,
c_busaso,
b_busaso,
b_qumbucul,
b_el-ayo,
k_ajuraan,
d_hafun,
c_ras_hafun,
b_ras_hafun,
b_gardafuul,
b_jaceyl_bid,
c_barbacadle,
b_barbacadle,
b_lower_nugaal,
b_dhuudo,
c_nugaal,
b_lower_togdheer,
b_upper_nugaal,
c_mudug,
b_mudug-south,
b_mudug-north,
d_mogadishu,
c_mogadishu,
b_mogadishu,
b_marka,
b_afgooye,
b_warsheikh,
b_jowhaar,
c_hobyo,
b_hobyo,
b_galkayo,
b_hobyo-north,
c_mareeg,
b_mareeg,
b_el_dere,
b_el_buur,
b_dhusamareb,
c_hiraab,
b_hiraab,
b_beletweyne,
b_shabelle-hiran,
b_hudur,
d_west_ajuraan,
c_jubba,
b_jubba-ajuraan,
b_jubba-north,
c_baydhabo,
b_baydhabo,
b_buur_heybe,
b_bug,
b_wajid,
c_qalaafe,
b_qalaafe,
b_reewin,
c_jilib,
b_jilib,
b_bardhere,
b_baraawe,
c_luuq,
b_luuq,
b_marehan-north,
b_marehan-south,
